listing_id,platform,city,state,brand,model,variant,manufacturing_year,kilometers_driven,engine_capacity_cc,mileage_kmpl,transmission,fuel_type,number_of_owners,seller_type,warranty_status,insurance_validity,scraped_date,raw_price
PW_IND_10077,OLX,Bengaluru,Karnataka,TVS,NTORQ 125,Race XP,2020,59454,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-02,"₹ 48,700"
PW_IND_12404,OLX,Pune,Maharashtra,Hero,Splendor Plus,Self Start i3S,2017,84484,97.0,65.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-01-27,"₹ 15,500.00"
PW_IND_10598,OLX,Mumbai,Maharashtra,Royal Enfield,Classic 350,Dual Channel ABS,2017,87303,349.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-28,"₹ 54,400.00"
PW_IND_15455,BikeDekho,Ahmedabad,Gujarat,Bajaj,Pulsar 125,Neon,2018,52450,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-07,"₹ 26,500.00"
PW_IND_14294,BikeDekho,Hyderabad,Telangana,Yamaha,FZ-S FI,V4 Deluxe,2022,24668,149.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-03-15,81500
PW_IND_18534,Bikes24,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2020,47313,249.0,35.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-02-07,"₹ 89,000"
PW_IND_14410,BikeDekho,Hyderabad,Telangana,Yamaha,RayZR 125,Fi Hybrid,2016,78141,125.0,54.0,Automatic,Petrol,4th Owner,Dealer,No Warranty,Third-Party,2026-08-21,15200
PW_IND_11826,OLX,Mumbai,Maharashtra,Hero,Splendor Plus,Self Start i3S,2022,40801,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-04-19,"46,300"
PW_IND_14877,BikeDekho,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2018,81210,249.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-02-26,"₹ 50,000.00"
PW_IND_14209,BikeDekho,Hyderabad,Telangana,KTM,Duke 390,Gen-3 Dark Galvano,2014,116501,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-11,"₹53,900"
PW_IND_13726,Quikr,Kolkata,West Bengal,TVS,Apache RTR 200,4V Dual ABS,2021,51033,198.0,39.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-08-11,"₹ 57,000"
PW_IND_19618,CarTrade,Chennai,Tamil Nadu,Honda,CB Shine,SP,2018,57465,125.0,58.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-07-22,"23,900"
PW_IND_18452,Bikes24,Mumbai,Maharashtra,Suzuki,Gixxer 250,Dual ABS,2013,74989,249.0,35.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,2026-03-14,"₹30,300"
PW_IND_13428,Quikr,Chennai,Tamil Nadu,TVS,NTORQ 125,Race XP,2016,56975,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-05-01,"₹23,100"
PW_IND_10024,OLX,Bengaluru,Karnataka,Bajaj,Dominar 400,Touring Edition,2021,55001,373.0,30.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-07,"₹ 135,700"
PW_IND_15464,BikeDekho,Lucknow,Uttar Pradesh,Honda,Hornet 2.0,ABS,2019,83259,184.0,42.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-08,"₹ 36,500.00"
PW_IND_19911,CarTrade,Pune,Maharashtra,Yamaha,MT-15,V2 MotoGP,2016,76163,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-21,"₹ 38,500.00"
PW_IND_11483,OLX,Jaipur,Rajasthan,Honda,Activa 6G,DLX,2019,44317,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-03-19,"₹ 28,800.00"
PW_IND_15066,BikeDekho,Hyderabad,Telangana,Royal Enfield,Bullet 350,Standard ES,2019,64199,346.0,38.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-04-22,"₹64,600"
PW_IND_12984,OLX,Kolkata,West Bengal,TVS,Apache RTR 160,4V Special Edition,2021,41740,160.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-02-04,"65,100"
PW_IND_17704,Droom,Ahmedabad,Gujarat,Bajaj,Platina 100,ES Drum,2015,75917,102.0,72.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,2026-08-03,"22,800"
PW_IND_19912,CarTrade,Chennai,Tamil Nadu,Yamaha,RayZR 125,Fi Hybrid,2016,107785,125.0,54.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-06-23,15200
PW_IND_13182,Quikr,Jaipur,Rajasthan,KTM,RC 200,GP Edition,2018,77709,199.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-01-25,"₹ 63,800.00"
PW_IND_17925,Droom,Lucknow,Uttar Pradesh,Hero,Glamour,Disc,2018,90891,125.0,55.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-01-18,"36,300"
PW_IND_17507,Droom,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2018,94000,373.0,27.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Expired,2026-08-04,145000
PW_IND_12151,OLX,Chennai,Tamil Nadu,Bajaj,Pulsar 150,Twin Disc,2018,56932,149.0,48.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-07-07,"30,100"
PW_IND_12436,OLX,Ahmedabad,Gujarat,Yamaha,FZ-S FI,V4 Deluxe,2023,29001,149.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-28,"₹91,300"
PW_IND_12370,OLX,Kolkata,West Bengal,Royal Enfield,Himalayan,Pine Green,2022,33951,411.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-11,"133,800"
PW_IND_15724,BikeDekho,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2020,68230,373.0,27.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-02-15,"121,200"
PW_IND_19272,CarTrade,Hyderabad,Telangana,Hero,Splendor Plus,Self Start i3S,2019,52849,97.0,65.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-08-12,"₹20,000"
PW_IND_17033,Droom,Delhi-NCR,Delhi,Bajaj,Platina 100,ES Drum,2013,79667,102.0,72.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,2026-05-21,"₹23,500"
PW_IND_14133,BikeDekho,Lucknow,Uttar Pradesh,Yamaha,Aerox 155,Version S,2019,49813,155.0,42.0,Automatic,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,2026-05-04,"74,400"
PW_IND_17506,Droom,Chennai,Tamil Nadu,Bajaj,Avenger Cruise 220,Standard,2019,69118,220.0,38.0,Manual,Petrol,2nd Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-02-22,"₹ 70,600"
PW_IND_13573,Quikr,Chennai,Tamil Nadu,Yamaha,FZ-S FI,V4 Deluxe,2020,51621,149.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-06-04,"55,700"
PW_IND_12769,OLX,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2019,40254,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-02-27,"₹ 79,100"
PW_IND_13256,Quikr,Ahmedabad,Gujarat,KTM,RC 390,Factory Racing,2020,58480,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-02-18,"₹ 138,900.00"
PW_IND_11762,OLX,Hyderabad,Telangana,Yamaha,MT-15,V2 MotoGP,2017,50224,155.0,44.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-02-09,"33,400"
PW_IND_19056,CarTrade,Kolkata,West Bengal,KTM,RC 390,Factory Racing,2016,83677,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-04-02,"₹ 70,800"
PW_IND_11781,OLX,Lucknow,Uttar Pradesh,Suzuki,Burgman Street,EX,2020,74740,124.0,50.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-08-22,"₹ 28,100.00"
PW_IND_18042,Droom,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,Metro Rebel,2021,30272,349.0,36.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,2026-01-05,"₹ 128,500"
PW_IND_14840,BikeDekho,Chennai,Tamil Nadu,TVS,Raider 125,Split Seat,2016,84424,125.0,57.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Expired,2026-04-04,21800
PW_IND_18054,Droom,Ahmedabad,Gujarat,Suzuki,Gixxer 250,Dual ABS,2023,24698,249.0,35.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,2026-03-16,"₹ 100,100"
PW_IND_17023,Droom,Lucknow,Uttar Pradesh,Suzuki,Access 125,Ride Connect,2015,114527,124.0,52.0,Automatic,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-02-15,"18,800"
PW_IND_18173,Droom,Ahmedabad,Gujarat,Hero,Xpulse 200,4V Rally,2019,75069,200.0,40.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-03-22,"₹ 77,200"
PW_DUP_20195,Quikr,Chennai,Tamil Nadu,Honda,Unicorn,Standard,2016,121253,160.0,50.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-08-15,"₹ 24,500"
PW_IND_12728,OLX,Ahmedabad,Gujarat,Royal Enfield,Classic 350,Dual Channel ABS,2019,68412,349.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-02-14,"₹59,200"
PW_IND_10082,OLX,Jaipur,Rajasthan,Bajaj,Pulsar NS200,Dual Channel ABS,2017,55748,199.0,40.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-06-01,34900
PW_IND_11196,OLX,Kolkata,West Bengal,Bajaj,Pulsar 150,Twin Disc,2015,93116,149.0,48.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-13,19100
PW_IND_18074,Droom,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2016,64977,373.0,27.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Expired,2026-04-25,"₹ 106,800.00"
PW_IND_17205,Droom,Chennai,Tamil Nadu,Honda,Activa 6G,DLX,2018,47207,110.0,55.0,Automatic,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-08-08,"₹ 37,800"
PW_IND_17415,Droom,Jaipur,Rajasthan,Hero,Passion Pro,Drum,2017,70639,113.0,60.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Expired,2026-06-19,"₹ 32,300.00"
PW_IND_18055,Droom,Chennai,Tamil Nadu,Bajaj,Platina 100,ES Drum,2014,132067,102.0,72.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,2026-01-03,23200
PW_IND_13770,Quikr,Bengaluru,Karnataka,Yamaha,FZ-S FI,V4 Deluxe,2019,93537,149.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-07-13,"₹ 30,800.00"
PW_IND_16748,BikeWale,Kolkata,West Bengal,Royal Enfield,Meteor 350,Supernova,2015,73879,349.0,36.0,Manual,Petrol,3rd Owner,Certified Dealer,No Warranty,Comprehensive,2026-04-10,55600
PW_IND_12963,OLX,Mumbai,Maharashtra,Bajaj,Avenger Cruise 220,Standard,2021,36735,220.0,38.0,Manual,Petrol,4th Owner,Individual,No Warranty,Comprehensive,2026-01-09,"46,900"
PW_IND_17170,Droom,Mumbai,Maharashtra,Yamaha,RayZR 125,Fi Hybrid,2021,44550,125.0,54.0,Automatic,Petrol,2nd Owner,Certified Dealer,No Warranty,Expired,2026-03-10,59200
PW_IND_15583,BikeDekho,Kolkata,West Bengal,Bajaj,Platina 100,ES Drum,2020,68013,102.0,72.0,Manual,Petrol,2nd Owner,Individual,6 Months Warranty,Comprehensive,2026-07-24,"₹23,500"
PW_IND_13911,Quikr,Chennai,Tamil Nadu,TVS,Raider 125,Split Seat,2016,69701,125.0,57.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-03-14,"₹19,900"
PW_IND_13833,Quikr,Pune,Maharashtra,TVS,Sport,ES,2019,46688,110.0,70.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-06-14,"₹21,200"
PW_IND_18342,Bikes24,Bengaluru,Karnataka,Royal Enfield,Bullet 350,Standard ES,2021,33571,346.0,38.0,Manual,Petrol,3rd Owner,Dealer,1 Year Certified Warranty,Third-Party,2026-08-05,"₹ 75,200"
PW_IND_17750,Droom,Jaipur,Rajasthan,Suzuki,Gixxer SF 150,Standard ABS,2024,15110,155.0,45.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-05-13,"₹ 115,300"
PW_IND_16163,BikeWale,Jaipur,Rajasthan,Hero,HF Deluxe,Kick Start,2018,97306,97.0,68.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-05-28,"₹15,700"
PW_IND_18569,Bikes24,Hyderabad,Telangana,KTM,Duke 200,Electronic Orange,2020,53889,199.0,33.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-02-24,103800
PW_IND_15598,BikeDekho,Delhi-NCR,Delhi,Hero,Glamour,Disc,2021,38810,125.0,55.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,2026-08-21,"₹ 22,500.00"
PW_IND_16159,BikeWale,Jaipur,Rajasthan,Suzuki,Gixxer SF 150,Standard ABS,2019,69428,155.0,45.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,2026-05-13,"₹61,500"
PW_IND_16884,BikeWale,Hyderabad,Telangana,Royal Enfield,Bullet 350,Standard ES,2021,34999,346.0,38.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,2026-01-02,109600
PW_IND_12286,OLX,Kolkata,West Bengal,Hero,Xpulse 200,4V Rally,2021,44197,200.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-04-18,73000
PW_IND_10691,OLX,Kolkata,West Bengal,Bajaj,Pulsar NS200,Dual Channel ABS,2020,37066,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-02-13,"₹ 71,100"
PW_IND_14736,BikeDekho,Hyderabad,Telangana,TVS,Apache RTR 200,4V Dual ABS,2024,21164,198.0,39.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-03-01,"₹ 121,800"
PW_IND_10528,OLX,Jaipur,Rajasthan,Hero,Glamour,Disc,2016,110169,,55.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-14,"16,100"
PW_IND_11475,OLX,Delhi-NCR,Delhi,Honda,Activa 6G,DLX,2018,80515,110.0,55.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-08-16,"₹21,500"
PW_IND_18371,Bikes24,Lucknow,Uttar Pradesh,Royal Enfield,Bullet 350,Standard ES,2021,57400,346.0,38.0,Manual,Petrol,2nd Owner,Certified Dealer,6 Months Warranty,Third-Party,2026-01-03,"₹ 99,000"
PW_IND_17899,Droom,Delhi-NCR,Delhi,Royal Enfield,Hunter 350,Metro Rebel,2014,118503,349.0,36.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-02-03,"₹ 36,600.00"
PW_IND_19998,CarTrade,Chennai,Tamil Nadu,Suzuki,Gixxer SF 150,Standard ABS,2020,59748,155.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-07-24,"₹54,600"
PW_IND_14977,BikeDekho,Mumbai,Maharashtra,KTM,RC 390,Factory Racing,2017,102650,373.0,27.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Third-Party,2026-04-02,"₹ 106,400"
PW_IND_10470,OLX,Hyderabad,Telangana,KTM,Duke 390,Gen-3 Dark Galvano,2021,51205,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-08-28,"157,700"
PW_IND_11381,OLX,Jaipur,Rajasthan,KTM,Duke 200,Electronic Orange,2017,56979,,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-05-09,"₹ 47,300.00"
PW_DUP_20079,OLX,Hyderabad,Telangana,Suzuki,Burgman Street,EX,2019,69942,124.0,50.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-08-15,"33,500"
PW_IND_13431,Quikr,Lucknow,Uttar Pradesh,KTM,Duke 200,Electronic Orange,2015,146899,199.0,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-05-20,"₹ 4,80,000"
PW_IND_13864,Quikr,Chennai,Tamil Nadu,Honda,Activa 6G,DLX,2020,55866,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-11,"₹ 41,400.00"
PW_IND_17538,Droom,Jaipur,Rajasthan,Hero,Splendor Plus,Self Start i3S,2017,86197,97.0,65.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-01-28,"₹ 30,600"
PW_IND_17256,Droom,Mumbai,Maharashtra,Hero,Xpulse 200,4V Rally,2020,38309,200.0,40.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,2026-05-06,89700
PW_IND_13647,Quikr,Delhi-NCR,Delhi,Yamaha,Aerox 155,Version S,2016,90852,155.0,42.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-08-28,33000
PW_IND_17867,Droom,Jaipur,Rajasthan,Yamaha,MT-15,V2 MotoGP,2018,56767,155.0,44.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-03-09,"₹ 82,700"
PW_IND_16423,BikeWale,Pune,Maharashtra,KTM,Duke 200,Electronic Orange,2019,36843,199.0,33.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,2026-06-17,50300
PW_IND_15498,BikeDekho,Bengaluru,Karnataka,Bajaj,Platina 100,ES Drum,2020,36829,102.0,72.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-24,"₹ 29,400.00"
PW_IND_14721,BikeDekho,Delhi-NCR,Delhi,Royal Enfield,Bullet 350,Standard ES,2021,53794,346.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-07-16,"₹ 90,000"
PW_IND_13314,Quikr,Mumbai,Maharashtra,Suzuki,Access 125,Ride Connect,2016,103223,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-09,"₹ 20,400.00"
PW_IND_15903,BikeWale,Lucknow,Uttar Pradesh,Hero,Passion Pro,Drum,2014,132805,113.0,60.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-01-21,"15,000"
PW_IND_18925,Bikes24,Jaipur,Rajasthan,Yamaha,Aerox 155,Version S,2020,58229,155.0,42.0,Automatic,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-04-16,"₹89,500"
PW_IND_10995,OLX,Chennai,Tamil Nadu,Bajaj,Platina 100,ES Drum,2019,74980,102.0,72.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-15,"₹ 19,500"
PW_IND_12717,OLX,Pune,Maharashtra,TVS,NTORQ 125,Race XP,2021,46225,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-26,"₹ 59,500"
PW_IND_14451,BikeDekho,Bengaluru,Karnataka,Suzuki,Gixxer SF 150,Standard ABS,2020,61071,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-08-08,"₹ 67,200.00"
PW_IND_19970,CarTrade,Bengaluru,Karnataka,KTM,RC 390,Factory Racing,2018,78165,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-04-21,"₹ 89,100"
PW_IND_15121,BikeDekho,Lucknow,Uttar Pradesh,Honda,Hornet 2.0,ABS,2020,38452,184.0,42.0,Manual,Petrol,3rd Owner,Individual,No Warranty,,2026-06-08,41000
PW_IND_18160,Droom,Ahmedabad,Gujarat,Royal Enfield,Hunter 350,Metro Rebel,2015,76330,349.0,36.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-01-28,56200
PW_IND_10996,OLX,Hyderabad,Telangana,Hero,Splendor Plus,Self Start i3S,2022,37557,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-15,"₹ 51,800.00"
PW_IND_14182,BikeDekho,Ahmedabad,Gujarat,Hero,Splendor Plus,Self Start i3S,2021,53461,97.0,65.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Third-Party,2026-07-02,"32,900"
PW_IND_13874,Quikr,Ahmedabad,Gujarat,Honda,Activa 125,Disc,2018,61660,124.0,50.0,Automatic,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-08-20,"₹ 19,800.00"
PW_IND_19865,CarTrade,Delhi-NCR,Delhi,TVS,Jupiter,ZX SmartXonnect,2020,45653,110.0,56.0,Automatic,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-03-24,22000
PW_IND_12092,OLX,Mumbai,Maharashtra,Honda,Hornet 2.0,ABS,2012,86032,184.0,42.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-07-13,"₹21,000"
PW_IND_11209,OLX,Chennai,Tamil Nadu,Hero,Xpulse 200,4V Rally,2020,81320,200.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-23,57700
PW_IND_19859,CarTrade,Bengaluru,Karnataka,Hero,Xpulse 200,4V Rally,2019,61836,200.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-01,"75,300"
PW_IND_11099,OLX,Hyderabad,Telangana,Hero,Splendor Plus,Self Start i3S,2022,29205,97.0,65.0,Manual,Petrol,4th Owner,Individual,No Warranty,Comprehensive,2026-08-04,"₹ 30,100.00"
PW_IND_14557,BikeDekho,Delhi-NCR,Delhi,TVS,Raider 125,Split Seat,2020,63917,125.0,57.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-05-16,41200
PW_IND_15213,BikeDekho,Hyderabad,Telangana,Hero,Glamour,Disc,2022,36629,125.0,55.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-04-19,"₹ 53,300"
PW_IND_19497,CarTrade,Chennai,Tamil Nadu,TVS,NTORQ 125,Race XP,2018,52548,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-02-09,"₹32,700"
PW_DUP_20183,OLX,Mumbai,Maharashtra,TVS,NTORQ 125,Race XP,2015,95110,125.0,47.0,Automatic,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Third-Party,2026-08-15,"₹22,100"
PW_IND_19185,CarTrade,Bengaluru,Karnataka,Suzuki,Access 125,Ride Connect,2020,64716,124.0,52.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-01-24,"₹ 35,700"
PW_IND_11378,OLX,Delhi-NCR,Delhi,Royal Enfield,Bullet 350,Standard ES,2018,98780,346.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-21,"₹ 44,900"
PW_IND_13691,Quikr,Jaipur,Rajasthan,Yamaha,R15 V4,M Edition,2019,75825,155.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-24,67800
PW_IND_14090,BikeDekho,Ahmedabad,Gujarat,Royal Enfield,Meteor 350,Supernova,2020,43010,349.0,36.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Expired,2026-04-01,"₹66,100"
PW_IND_13108,Quikr,Delhi-NCR,Delhi,Bajaj,Pulsar 150,Twin Disc,2014,130029,149.0,48.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-08-21,"15,900"
PW_IND_11832,OLX,Bengaluru,Karnataka,Bajaj,Pulsar 125,Neon,2023,27701,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-27,"₹ 64,000"
PW_IND_17325,Droom,Pune,Maharashtra,Yamaha,Aerox 155,Version S,2016,57244,155.0,42.0,Automatic,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-02-27,"61,000"
PW_IND_18615,Bikes24,Ahmedabad,Gujarat,Yamaha,MT-15,V2 MotoGP,2019,62643,155.0,,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Expired,2026-03-12,95000
PW_IND_19202,CarTrade,Pune,Maharashtra,TVS,Sport,ES,2016,80106,110.0,70.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-01-19,"₹15,000"
PW_IND_13148,Quikr,Hyderabad,Telangana,Suzuki,Burgman Street,EX,2018,87159,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-25,"₹27,700"
PW_IND_15504,BikeDekho,Pune,Maharashtra,Hero,Glamour,Disc,2020,41093,125.0,55.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-04-21,"₹ 42,900.00"
PW_IND_10423,OLX,Jaipur,Rajasthan,Hero,HF Deluxe,Kick Start,2014,88722,97.0,68.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-12,"₹15,500"
PW_IND_14159,BikeDekho,Kolkata,West Bengal,Royal Enfield,Classic 350,Dual Channel ABS,2018,63285,349.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-05-14,58100
PW_IND_10466,OLX,Mumbai,Maharashtra,Royal Enfield,Hunter 350,Metro Rebel,2024,22779,349.0,36.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-08-02,"₹ 123,100"
PW_IND_17392,Droom,Hyderabad,Telangana,KTM,RC 390,Factory Racing,2019,67681,373.0,27.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-06-20,"₹ 175,500.00"
PW_IND_14635,BikeDekho,Ahmedabad,Gujarat,Royal Enfield,Meteor 350,Supernova,2021,46074,349.0,36.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,2026-08-08,64000
PW_IND_10538,OLX,Jaipur,Rajasthan,Suzuki,Gixxer 250,Dual ABS,2020,77185,249.0,35.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,2026-07-19,"₹ 43,800"
PW_IND_13768,Quikr,Pune,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2022,48102,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-02-04,"₹ 249,900.00"
PW_IND_16022,BikeWale,Pune,Maharashtra,Hero,Glamour,Disc,2018,63383,125.0,55.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Third-Party,2026-06-21,20000
