listing_id,platform,city,state,brand,model,variant,manufacturing_year,vehicle_age,kilometers_driven,engine_capacity_cc,mileage_kmpl,transmission,fuel_type,number_of_owners,seller_type,warranty_status,insurance_validity,listed_price,price_per_cc,price_per_km,expected_market_price,price_difference,price_ratio,price_category
PW_IND_17908,Droom,Jaipur,Rajasthan,Suzuki,Gixxer SF 150,Standard ABS,2016,10,99115,155.0,45.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,48700.0,314.19,0.491,40500.0,8200.0,1.202,Overpriced
PW_IND_13311,Quikr,Kolkata,West Bengal,Suzuki,Access 125,Ride Connect,2018,8,68670,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,23400.0,188.71,0.341,30400.0,-7000.0,0.77,Underpriced
PW_IND_19416,CarTrade,Kolkata,West Bengal,TVS,Sport,ES,2022,4,39805,110.0,70.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,36700.0,333.64,0.922,36900.0,-200.0,0.995,Fairly Priced
PW_IND_17872,Droom,Delhi-NCR,Delhi,Hero,HF Deluxe,Kick Start,2023,3,34549,97.0,68.0,Manual,Petrol,4th Owner,Certified Dealer,1 Year Certified Warranty,Expired,39200.0,404.12,1.135,32500.0,6700.0,1.206,Overpriced
PW_IND_18131,Droom,Jaipur,Rajasthan,KTM,RC 200,GP Edition,2020,6,75205,199.0,32.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,116500.0,585.43,1.549,103300.0,13200.0,1.128,Overpriced
PW_IND_16522,BikeWale,Mumbai,Maharashtra,Honda,Unicorn,Standard,2020,6,40901,160.0,50.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,55100.0,344.38,1.347,57400.0,-2300.0,0.96,Fairly Priced
PW_IND_18878,Bikes24,Hyderabad,Telangana,Hero,Xpulse 200,4V Rally,2019,7,45304,200.0,40.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,87500.0,437.5,1.931,74600.0,12900.0,1.173,Overpriced
PW_IND_12268,OLX,Jaipur,Rajasthan,TVS,Apache RTR 160,4V Special Edition,2021,5,45239,160.0,45.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,40700.0,254.38,0.9,51500.0,-10800.0,0.79,Underpriced
PW_IND_18640,Bikes24,Chennai,Tamil Nadu,Honda,Hornet 2.0,ABS,2020,6,50292,184.0,42.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Expired,86100.0,467.93,1.712,75400.0,10700.0,1.142,Overpriced
PW_IND_18598,Bikes24,Hyderabad,Telangana,Hero,Glamour,Disc,2021,5,46610,125.0,55.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Expired,44300.0,354.4,0.95,43000.0,1300.0,1.03,Fairly Priced
PW_IND_19445,CarTrade,Mumbai,Maharashtra,Yamaha,MT-15,V2 MotoGP,2016,10,91445,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,41400.0,267.1,0.453,48400.0,-7000.0,0.855,Underpriced
PW_IND_13538,Quikr,Ahmedabad,Gujarat,Bajaj,Avenger Cruise 220,Standard,2020,6,60676,220.0,38.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,56900.0,258.64,0.938,57200.0,-300.0,0.995,Fairly Priced
PW_IND_16688,BikeWale,Ahmedabad,Gujarat,Hero,Passion Pro,Drum,2018,8,66926,113.0,60.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,20400.0,180.53,0.305,24600.0,-4200.0,0.829,Underpriced
PW_IND_15274,BikeDekho,Lucknow,Uttar Pradesh,KTM,RC 390,Factory Racing,2017,9,74147,373.0,27.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,70200.0,188.2,0.947,88700.0,-18500.0,0.791,Underpriced
PW_IND_12994,OLX,Hyderabad,Telangana,KTM,RC 390,Factory Racing,2018,8,101124,373.0,27.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,91400.0,245.04,0.904,107400.0,-16000.0,0.851,Underpriced
PW_IND_16282,BikeWale,Mumbai,Maharashtra,Bajaj,Dominar 400,Touring Edition,2017,9,48697,373.0,30.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,68100.0,182.57,1.398,84400.0,-16300.0,0.807,Underpriced
PW_IND_10077,OLX,Bengaluru,Karnataka,TVS,NTORQ 125,Race XP,2020,6,59454,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,48700.0,389.6,0.819,50600.0,-1900.0,0.962,Fairly Priced
PW_IND_10598,OLX,Mumbai,Maharashtra,Royal Enfield,Classic 350,Dual Channel ABS,2017,9,87303,349.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,54400.0,155.87,0.623,70700.0,-16300.0,0.769,Underpriced
PW_IND_15455,BikeDekho,Ahmedabad,Gujarat,Bajaj,Pulsar 125,Neon,2018,8,52450,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,26500.0,212.0,0.505,33400.0,-6900.0,0.793,Underpriced
PW_IND_14294,BikeDekho,Hyderabad,Telangana,Yamaha,FZ-S FI,V4 Deluxe,2022,4,24668,149.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,81500.0,546.98,3.304,79300.0,2200.0,1.028,Fairly Priced
PW_IND_18534,Bikes24,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2020,6,47313,249.0,35.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,89000.0,357.43,1.881,84700.0,4300.0,1.051,Fairly Priced
PW_IND_11826,OLX,Mumbai,Maharashtra,Hero,Splendor Plus,Self Start i3S,2022,4,40801,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,46300.0,477.32,1.135,46800.0,-500.0,0.989,Fairly Priced
PW_IND_14877,BikeDekho,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2018,8,81210,249.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,50000.0,200.8,0.616,66800.0,-16800.0,0.749,Underpriced
PW_IND_14209,BikeDekho,Hyderabad,Telangana,KTM,Duke 390,Gen-3 Dark Galvano,2014,12,116501,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,53900.0,144.5,0.463,63700.0,-9800.0,0.846,Underpriced
PW_IND_13726,Quikr,Kolkata,West Bengal,TVS,Apache RTR 200,4V Dual ABS,2021,5,51033,198.0,39.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,57000.0,287.88,1.117,64100.0,-7100.0,0.889,Underpriced
PW_IND_19618,CarTrade,Chennai,Tamil Nadu,Honda,CB Shine,SP,2018,8,57465,125.0,58.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,23900.0,191.2,0.416,27900.0,-4000.0,0.857,Underpriced
PW_IND_18452,Bikes24,Mumbai,Maharashtra,Suzuki,Gixxer 250,Dual ABS,2013,13,74989,249.0,35.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,30300.0,121.69,0.404,43500.0,-13200.0,0.697,Underpriced
PW_IND_13428,Quikr,Chennai,Tamil Nadu,TVS,NTORQ 125,Race XP,2016,10,56975,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,23100.0,184.8,0.405,30500.0,-7400.0,0.757,Underpriced
PW_IND_10024,OLX,Bengaluru,Karnataka,Bajaj,Dominar 400,Touring Edition,2021,5,55001,373.0,30.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,135700.0,363.81,2.467,133200.0,2500.0,1.019,Fairly Priced
PW_IND_15464,BikeDekho,Lucknow,Uttar Pradesh,Honda,Hornet 2.0,ABS,2019,7,83259,184.0,42.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,36500.0,198.37,0.438,49500.0,-13000.0,0.737,Underpriced
PW_IND_19911,CarTrade,Pune,Maharashtra,Yamaha,MT-15,V2 MotoGP,2016,10,76163,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,38500.0,248.39,0.505,49700.0,-11200.0,0.775,Underpriced
PW_IND_11483,OLX,Jaipur,Rajasthan,Honda,Activa 6G,DLX,2019,7,44317,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,28800.0,261.82,0.65,29300.0,-500.0,0.983,Fairly Priced
PW_IND_15066,BikeDekho,Hyderabad,Telangana,Royal Enfield,Bullet 350,Standard ES,2019,7,64199,346.0,38.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,64600.0,186.71,1.006,64700.0,-100.0,0.998,Fairly Priced
PW_IND_12984,OLX,Kolkata,West Bengal,TVS,Apache RTR 160,4V Special Edition,2021,5,41740,160.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,65100.0,406.88,1.56,66100.0,-1000.0,0.985,Fairly Priced
PW_IND_17704,Droom,Ahmedabad,Gujarat,Bajaj,Platina 100,ES Drum,2015,11,75917,102.0,72.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,22800.0,223.53,0.3,20300.0,2500.0,1.123,Overpriced
PW_IND_13182,Quikr,Jaipur,Rajasthan,KTM,RC 200,GP Edition,2018,8,77709,199.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,63800.0,320.6,0.821,73800.0,-10000.0,0.864,Underpriced
PW_IND_17925,Droom,Lucknow,Uttar Pradesh,Hero,Glamour,Disc,2018,8,90891,125.0,55.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,36300.0,290.4,0.399,31000.0,5300.0,1.171,Overpriced
PW_IND_17507,Droom,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2018,8,94000,373.0,27.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Expired,145000.0,388.74,1.543,118100.0,26900.0,1.228,Overpriced
PW_IND_12151,OLX,Chennai,Tamil Nadu,Bajaj,Pulsar 150,Twin Disc,2018,8,56932,149.0,48.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,30100.0,202.01,0.529,38300.0,-8200.0,0.786,Underpriced
PW_IND_12436,OLX,Ahmedabad,Gujarat,Yamaha,FZ-S FI,V4 Deluxe,2023,3,29001,149.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,91300.0,612.75,3.148,85200.0,6100.0,1.072,Fairly Priced
PW_IND_12370,OLX,Kolkata,West Bengal,Royal Enfield,Himalayan,Pine Green,2022,4,33951,411.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,133800.0,325.55,3.941,133900.0,-100.0,0.999,Fairly Priced
PW_IND_15724,BikeDekho,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2020,6,68230,373.0,27.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,121200.0,324.93,1.776,148200.0,-27000.0,0.818,Underpriced
PW_IND_17033,Droom,Delhi-NCR,Delhi,Bajaj,Platina 100,ES Drum,2013,13,79667,102.0,72.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,23500.0,230.39,0.295,18000.0,5500.0,1.306,Overpriced
PW_IND_14133,BikeDekho,Lucknow,Uttar Pradesh,Yamaha,Aerox 155,Version S,2019,7,49813,155.0,42.0,Automatic,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,74400.0,480.0,1.494,65000.0,9400.0,1.145,Overpriced
PW_IND_17506,Droom,Chennai,Tamil Nadu,Bajaj,Avenger Cruise 220,Standard,2019,7,69118,220.0,38.0,Manual,Petrol,2nd Owner,Certified Dealer,6 Months Warranty,Comprehensive,70600.0,320.91,1.021,56600.0,14000.0,1.247,Overpriced
PW_IND_13573,Quikr,Chennai,Tamil Nadu,Yamaha,FZ-S FI,V4 Deluxe,2020,6,51621,149.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,55700.0,373.83,1.079,51400.0,4300.0,1.084,Fairly Priced
PW_IND_12769,OLX,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2019,7,40254,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,79100.0,317.67,1.965,76100.0,3000.0,1.039,Fairly Priced
PW_IND_13256,Quikr,Ahmedabad,Gujarat,KTM,RC 390,Factory Racing,2020,6,58480,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,138900.0,372.39,2.375,151700.0,-12800.0,0.916,Fairly Priced
PW_IND_11762,OLX,Hyderabad,Telangana,Yamaha,MT-15,V2 MotoGP,2017,9,50224,155.0,44.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,33400.0,215.48,0.665,53100.0,-19700.0,0.629,Underpriced
PW_IND_19056,CarTrade,Kolkata,West Bengal,KTM,RC 390,Factory Racing,2016,10,83677,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,70800.0,189.81,0.846,86600.0,-15800.0,0.818,Underpriced
PW_IND_11781,OLX,Lucknow,Uttar Pradesh,Suzuki,Burgman Street,EX,2020,6,74740,124.0,50.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,28100.0,226.61,0.376,35800.0,-7700.0,0.785,Underpriced
PW_IND_18042,Droom,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,Metro Rebel,2021,5,30272,349.0,36.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,128500.0,368.19,4.245,106000.0,22500.0,1.212,Overpriced
PW_IND_14840,BikeDekho,Chennai,Tamil Nadu,TVS,Raider 125,Split Seat,2016,10,84424,125.0,57.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Expired,21800.0,174.4,0.258,28600.0,-6800.0,0.762,Underpriced
PW_IND_18054,Droom,Ahmedabad,Gujarat,Suzuki,Gixxer 250,Dual ABS,2023,3,24698,249.0,35.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,100100.0,402.01,4.053,119600.0,-19500.0,0.837,Underpriced
PW_IND_18173,Droom,Ahmedabad,Gujarat,Hero,Xpulse 200,4V Rally,2019,7,75069,200.0,40.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,77200.0,386.0,1.028,64600.0,12600.0,1.195,Overpriced
PW_DUP_20195,Quikr,Chennai,Tamil Nadu,Honda,Unicorn,Standard,2016,10,121253,160.0,50.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,24500.0,153.12,0.202,27000.0,-2500.0,0.907,Fairly Priced
PW_IND_12728,OLX,Ahmedabad,Gujarat,Royal Enfield,Classic 350,Dual Channel ABS,2019,7,68412,349.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,59200.0,169.63,0.865,78400.0,-19200.0,0.755,Underpriced
PW_IND_10082,OLX,Jaipur,Rajasthan,Bajaj,Pulsar NS200,Dual Channel ABS,2017,9,55748,199.0,40.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,34900.0,175.38,0.626,42400.0,-7500.0,0.823,Underpriced
PW_IND_11196,OLX,Kolkata,West Bengal,Bajaj,Pulsar 150,Twin Disc,2015,11,93116,149.0,48.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,19100.0,128.19,0.205,26300.0,-7200.0,0.726,Underpriced
PW_IND_18074,Droom,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2016,10,64977,373.0,27.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Expired,106800.0,286.33,1.644,86800.0,20000.0,1.23,Overpriced
PW_IND_17205,Droom,Chennai,Tamil Nadu,Honda,Activa 6G,DLX,2018,8,47207,110.0,55.0,Automatic,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,37800.0,343.64,0.801,30300.0,7500.0,1.248,Overpriced
PW_IND_17415,Droom,Jaipur,Rajasthan,Hero,Passion Pro,Drum,2017,9,70639,113.0,60.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Expired,32300.0,285.84,0.457,27700.0,4600.0,1.166,Overpriced
PW_IND_18055,Droom,Chennai,Tamil Nadu,Bajaj,Platina 100,ES Drum,2014,12,132067,102.0,72.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,23200.0,227.45,0.176,18000.0,5200.0,1.289,Overpriced
PW_IND_13770,Quikr,Bengaluru,Karnataka,Yamaha,FZ-S FI,V4 Deluxe,2019,7,93537,149.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,30800.0,206.71,0.329,43800.0,-13000.0,0.703,Underpriced
PW_IND_16748,BikeWale,Kolkata,West Bengal,Royal Enfield,Meteor 350,Supernova,2015,11,73879,349.0,36.0,Manual,Petrol,3rd Owner,Certified Dealer,No Warranty,Comprehensive,55600.0,159.31,0.753,45100.0,10500.0,1.233,Overpriced
PW_IND_12963,OLX,Mumbai,Maharashtra,Bajaj,Avenger Cruise 220,Standard,2021,5,36735,220.0,38.0,Manual,Petrol,4th Owner,Individual,No Warranty,Comprehensive,46900.0,213.18,1.277,55700.0,-8800.0,0.842,Underpriced
PW_IND_17170,Droom,Mumbai,Maharashtra,Yamaha,RayZR 125,Fi Hybrid,2021,5,44550,125.0,54.0,Automatic,Petrol,2nd Owner,Certified Dealer,No Warranty,Expired,59200.0,473.6,1.329,47900.0,11300.0,1.236,Overpriced
PW_IND_15583,BikeDekho,Kolkata,West Bengal,Bajaj,Platina 100,ES Drum,2020,6,68013,102.0,72.0,Manual,Petrol,2nd Owner,Individual,6 Months Warranty,Comprehensive,23500.0,230.39,0.346,26700.0,-3200.0,0.88,Underpriced
PW_IND_13911,Quikr,Chennai,Tamil Nadu,TVS,Raider 125,Split Seat,2016,10,69701,125.0,57.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,19900.0,159.2,0.286,24700.0,-4800.0,0.806,Underpriced
PW_IND_13833,Quikr,Pune,Maharashtra,TVS,Sport,ES,2019,7,46688,110.0,70.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,21200.0,192.73,0.454,24900.0,-3700.0,0.851,Underpriced
PW_IND_18342,Bikes24,Bengaluru,Karnataka,Royal Enfield,Bullet 350,Standard ES,2021,5,33571,346.0,38.0,Manual,Petrol,3rd Owner,Dealer,1 Year Certified Warranty,Third-Party,75200.0,217.34,2.24,89100.0,-13900.0,0.844,Underpriced
PW_IND_17750,Droom,Jaipur,Rajasthan,Suzuki,Gixxer SF 150,Standard ABS,2024,2,15110,155.0,45.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,115300.0,743.87,7.63,111900.0,3400.0,1.03,Fairly Priced
PW_IND_18569,Bikes24,Hyderabad,Telangana,KTM,Duke 200,Electronic Orange,2020,6,53889,199.0,33.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,103800.0,521.61,1.926,94100.0,9700.0,1.103,Overpriced
PW_IND_15598,BikeDekho,Delhi-NCR,Delhi,Hero,Glamour,Disc,2021,5,38810,125.0,55.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,22500.0,180.0,0.58,33200.0,-10700.0,0.678,Underpriced
PW_IND_16159,BikeWale,Jaipur,Rajasthan,Suzuki,Gixxer SF 150,Standard ABS,2019,7,69428,155.0,45.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,61500.0,396.77,0.886,51900.0,9600.0,1.185,Overpriced
PW_IND_16884,BikeWale,Hyderabad,Telangana,Royal Enfield,Bullet 350,Standard ES,2021,5,34999,346.0,38.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,109600.0,316.76,3.131,101800.0,7800.0,1.077,Fairly Priced
PW_IND_12286,OLX,Kolkata,West Bengal,Hero,Xpulse 200,4V Rally,2021,5,44197,200.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,73000.0,365.0,1.652,75500.0,-2500.0,0.967,Fairly Priced
PW_IND_10691,OLX,Kolkata,West Bengal,Bajaj,Pulsar NS200,Dual Channel ABS,2020,6,37066,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,71100.0,357.29,1.918,69500.0,1600.0,1.023,Fairly Priced
PW_IND_14736,BikeDekho,Hyderabad,Telangana,TVS,Apache RTR 200,4V Dual ABS,2024,2,21164,198.0,39.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,121800.0,615.15,5.755,117700.0,4100.0,1.035,Fairly Priced
PW_IND_11475,OLX,Delhi-NCR,Delhi,Honda,Activa 6G,DLX,2018,8,80515,110.0,55.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Expired,21500.0,195.45,0.267,25200.0,-3700.0,0.853,Underpriced
PW_IND_18371,Bikes24,Lucknow,Uttar Pradesh,Royal Enfield,Bullet 350,Standard ES,2021,5,57400,346.0,38.0,Manual,Petrol,2nd Owner,Certified Dealer,6 Months Warranty,Third-Party,99000.0,286.13,1.725,83400.0,15600.0,1.187,Overpriced
PW_IND_17899,Droom,Delhi-NCR,Delhi,Royal Enfield,Hunter 350,Metro Rebel,2014,12,118503,349.0,36.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,36600.0,104.87,0.309,33400.0,3200.0,1.096,Fairly Priced
PW_IND_19998,CarTrade,Chennai,Tamil Nadu,Suzuki,Gixxer SF 150,Standard ABS,2020,6,59748,155.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,54600.0,352.26,0.914,58000.0,-3400.0,0.941,Fairly Priced
PW_IND_14977,BikeDekho,Mumbai,Maharashtra,KTM,RC 390,Factory Racing,2017,9,102650,373.0,27.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Third-Party,106400.0,285.25,1.037,94000.0,12400.0,1.132,Overpriced
PW_IND_10470,OLX,Hyderabad,Telangana,KTM,Duke 390,Gen-3 Dark Galvano,2021,5,51205,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,157700.0,422.79,3.08,169300.0,-11600.0,0.931,Fairly Priced
PW_IND_11381,OLX,Jaipur,Rajasthan,KTM,Duke 200,Electronic Orange,2017,9,56979,199.0,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,47300.0,237.69,0.83,56700.0,-9400.0,0.834,Underpriced
PW_IND_13864,Quikr,Chennai,Tamil Nadu,Honda,Activa 6G,DLX,2020,6,55866,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,41400.0,376.36,0.741,37500.0,3900.0,1.104,Overpriced
PW_IND_17538,Droom,Jaipur,Rajasthan,Hero,Splendor Plus,Self Start i3S,2017,9,86197,97.0,65.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,30600.0,315.46,0.355,27400.0,3200.0,1.117,Overpriced
PW_IND_17256,Droom,Mumbai,Maharashtra,Hero,Xpulse 200,4V Rally,2020,6,38309,200.0,40.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,89700.0,448.5,2.341,72600.0,17100.0,1.236,Overpriced
PW_IND_13647,Quikr,Delhi-NCR,Delhi,Yamaha,Aerox 155,Version S,2016,10,90852,155.0,42.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,33000.0,212.9,0.363,36800.0,-3800.0,0.897,Underpriced
PW_IND_17867,Droom,Jaipur,Rajasthan,Yamaha,MT-15,V2 MotoGP,2018,8,56767,155.0,44.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,82700.0,533.55,1.457,68800.0,13900.0,1.202,Overpriced
PW_IND_16423,BikeWale,Pune,Maharashtra,KTM,Duke 200,Electronic Orange,2019,7,36843,199.0,33.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,50300.0,252.76,1.365,70300.0,-20000.0,0.716,Underpriced
PW_IND_15498,BikeDekho,Bengaluru,Karnataka,Bajaj,Platina 100,ES Drum,2020,6,36829,102.0,72.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,29400.0,288.24,0.798,36300.0,-6900.0,0.81,Underpriced
PW_IND_14721,BikeDekho,Delhi-NCR,Delhi,Royal Enfield,Bullet 350,Standard ES,2021,5,53794,346.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,90000.0,260.12,1.673,84000.0,6000.0,1.071,Fairly Priced
PW_IND_13314,Quikr,Mumbai,Maharashtra,Suzuki,Access 125,Ride Connect,2016,10,103223,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,20400.0,164.52,0.198,23900.0,-3500.0,0.854,Underpriced
PW_IND_18925,Bikes24,Jaipur,Rajasthan,Yamaha,Aerox 155,Version S,2020,6,58229,155.0,42.0,Automatic,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,89500.0,577.42,1.537,73800.0,15700.0,1.213,Overpriced
PW_IND_10995,OLX,Chennai,Tamil Nadu,Bajaj,Platina 100,ES Drum,2019,7,74980,102.0,72.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,19500.0,191.18,0.26,26200.0,-6700.0,0.744,Underpriced
PW_IND_12717,OLX,Pune,Maharashtra,TVS,NTORQ 125,Race XP,2021,5,46225,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,59500.0,476.0,1.287,54000.0,5500.0,1.102,Overpriced
PW_IND_14451,BikeDekho,Bengaluru,Karnataka,Suzuki,Gixxer SF 150,Standard ABS,2020,6,61071,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,67200.0,433.55,1.1,72000.0,-4800.0,0.933,Fairly Priced
PW_IND_19970,CarTrade,Bengaluru,Karnataka,KTM,RC 390,Factory Racing,2018,8,78165,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,89100.0,238.87,1.14,127300.0,-38200.0,0.7,Underpriced
PW_IND_15121,BikeDekho,Lucknow,Uttar Pradesh,Honda,Hornet 2.0,ABS,2020,6,38452,184.0,42.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,41000.0,222.83,1.066,49900.0,-8900.0,0.822,Underpriced
PW_IND_18160,Droom,Ahmedabad,Gujarat,Royal Enfield,Hunter 350,Metro Rebel,2015,11,76330,349.0,36.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,56200.0,161.03,0.736,51900.0,4300.0,1.083,Fairly Priced
PW_IND_10996,OLX,Hyderabad,Telangana,Hero,Splendor Plus,Self Start i3S,2022,4,37557,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,51800.0,534.02,1.379,46000.0,5800.0,1.126,Overpriced
PW_IND_14182,BikeDekho,Ahmedabad,Gujarat,Hero,Splendor Plus,Self Start i3S,2021,5,53461,97.0,65.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Third-Party,32900.0,339.18,0.615,40500.0,-7600.0,0.812,Underpriced
PW_IND_13874,Quikr,Ahmedabad,Gujarat,Honda,Activa 125,Disc,2018,8,61660,124.0,50.0,Automatic,Petrol,3rd Owner,Individual,No Warranty,Third-Party,19800.0,159.68,0.321,25800.0,-6000.0,0.767,Underpriced
PW_IND_19865,CarTrade,Delhi-NCR,Delhi,TVS,Jupiter,ZX SmartXonnect,2020,6,45653,110.0,56.0,Automatic,Petrol,3rd Owner,Individual,No Warranty,Third-Party,22000.0,200.0,0.482,27900.0,-5900.0,0.789,Underpriced
